"DeviceID","created","lastEdited","uploaded","crb_tree_inspection_key","ecplus_crb_tree_inspection_ctrl3","ecplus_crb_tree_inspection_ctrl2","ecplus_crb_tree_inspection_ctrl4_lat","ecplus_crb_tree_inspection_ctrl4_lon","ecplus_crb_tree_inspection_ctrl4_alt","ecplus_crb_tree_inspection_ctrl4_acc","ecplus_crb_tree_inspection_ctrl4_provider","ecplus_crb_tree_inspection_ctrl4_bearing","ecplus_crb_tree_inspection_ctrl5","ecplus_crb_tree_inspection_ctrl6","ecplus_crb_tree_inspection_ctrl9","ecplus_crb_tree_inspection_ctrl7","ecplus_crb_tree_inspection_ctrl8"
"c188b5c88c9bf72d","1426553772619","","2015-03-17 01:21:55","0eb68244-2e65-45a6-b5b2-c035714d156e","03/17/2015","10:55:40","13.42088279","144.67330715","70.0","5.0","gps","N/A","","coconut","group","","3 trees"
"c188b5c88c9bf72d","1426553814416","","2015-03-17 01:21:57","1cc476dc-d5a7-46e1-a946-49348ceb164d","03/17/2015","10:56:32","13.42089319","144.67327375","68.0","5.0","gps","N/A","","coconut","group","","4 trees"
"c188b5c88c9bf72d","1426553855566","","2015-03-17 01:21:58","c40c8b9a-a3f2-492b-a904-c3a95c7fa041","03/17/2015","10:57:15","13.42091881","144.67322988","63.0","5.0","gps","N/A","","coconut","group","","3 trees"
"c188b5c88c9bf72d","1426553889750","","2015-03-17 01:22:00","485e8e9a-28c1-4dc5-892d-c7304e5c102c","03/17/2015","10:57:50","13.42124364","144.67309136","53.0","5.0","gps","N/A","","coconut","group","","2 trees"
"c188b5c88c9bf72d","1426553946275","","2015-03-17 01:22:01","2f1c3413-5b54-4566-9768-ceee39d12ac3","03/17/2015","10:58:46","13.42123594","144.67307634","54.0","8.0","gps","N/A","","coconut","single","",""
"c188b5c88c9bf72d","1426553988803","","2015-03-17 01:22:02","0f20cdbc-f1d4-4b13-b352-f0ba7f5ec7f2","03/17/2015","10:59:24","13.42126969","144.67297313","60.0","7.0","gps","N/A","","coconut","group","","2 trees"
"c188b5c88c9bf72d","1426554031157","","2015-03-17 01:22:04","f388540b-54bb-41fc-ad13-14c96b9495a7","03/17/2015","11:00:07","13.42117778","144.67271195","69.0","7.0","gps","N/A","","coconut","group","","2 trees"
"c188b5c88c9bf72d","1426554066618","","2015-03-17 01:22:07","5eee7e13-9728-4c70-bb46-f35e00705241","03/17/2015","11:00:53","13.4211528","144.67267356","71.0","7.0","gps","N/A","","coconut","single","",""
"c188b5c88c9bf72d","1426554105129","","2015-03-17 01:22:11","1cd3eda3-a4b2-440b-8100-5f6ba81a19a1","03/17/2015","11:01:26","13.42112571","144.67263638","71.0","12.0","gps","N/A","","coconut","single","",""
"c188b5c88c9bf72d","1426554138137","","2015-03-17 01:22:15","d61cd5e6-1258-493a-99bb-4080c31c1e5d","03/17/2015","11:02:01","13.42065092","144.67251743","84.0","7.0","gps","N/A","","coconut","single","",""
"c188b5c88c9bf72d","1426554206596","","2015-03-17 01:22:17","297bcb57-ea8e-40b0-89eb-aebac435a608","03/17/2015","11:02:53","13.4203505","144.67223041","75.0","7.0","gps","N/A","","coconut","group","","2 trees"
"68611ef4928e4811","1426555143726","","2015-03-17 06:19:55","047aa822-68cf-4dfa-b380-aac75ad71707","03/17/2015","11:18:34","0","0","N/A","N/A","","N/A","","coconut","single","",""
"c188b5c88c9bf72d","1426561124798","","2015-03-17 04:09:24","2a9864b7-29d1-44e9-9db5-54d786072f6a","03/17/2015","12:55:46","13.41985152","144.67282219","67.0","4.0","gps","N/A","","coconut","single","",""
"c188b5c88c9bf72d","1426561166195","","2015-03-17 04:09:25","7152c7a6-3a73-4640-884f-c4bb2f9ef28b","03/17/2015","12:59:03","13.4197471","144.6727895","67.0","5.0","gps","N/A","","coconut","group","","3 trees"
"c188b5c88c9bf72d","1426561224085","","2015-03-17 04:09:26","a77d551b-5999-46a0-9ce2-1f7983305485","03/17/2015","12:59:56","13.41970958","144.67285087","75.0","6.0","gps","N/A","","coconut","group","","4 trees"
"c188b5c88c9bf72d","1426561270266","","2015-03-17 04:09:27","c4da05aa-9bf1-4c6c-9b44-20cce356552a","03/17/2015","13:00:47","13.41966959","144.67288352","65.0","5.0","gps","N/A","","coconut","group","","2 trees"
"c188b5c88c9bf72d","1426561320148","","2015-03-17 04:09:28","7be67ea4-ad99-4a28-b63b-a6ba377486c3","03/17/2015","13:01:37","13.41967499","144.67291797","60.0","10.0","gps","N/A","","coconut","group","","2 trees"
"c188b5c88c9bf72d","1426561407939","","2015-03-17 04:09:29","63fa7dbc-6ae9-415b-8c2b-0639f4987f81","03/17/2015","13:03:13","13.41923728","144.6734167","71.0","4.0","gps","N/A","","coconut","single","",""
"c188b5c88c9bf72d","1426561453696","","2015-03-17 04:09:30","80d35e7f-2f88-410f-a0df-c00373d84a18","03/17/2015","13:03:59","13.41927356","144.67342049","66.0","5.0","gps","N/A","","coconut","single","",""
"f180520b7f44621b","1426561482791","","2015-03-17 03:15:19","8d8b7e53-e383-4955-96a1-a96a4a93210a","03/17/2015","13:03:49","13.41956002","144.67351763","-13.0","22.0","gps","281.79998779296875","","coconut","group","","Group of there coconut trees"
"c188b5c88c9bf72d","1426561489348","","2015-03-17 04:09:31","a1a282ee-604a-48d1-b49a-95237d52fb47","03/17/2015","13:04:30","13.41932416","144.67344144","70.0","5.0","gps","N/A","","coconut","single","",""
"c188b5c88c9bf72d","1426561523914","","2015-03-17 04:09:33","da021c89-64ba-47d3-b608-c809904e5d30","03/17/2015","13:05:10","13.41934512","144.67346441","76.0","6.0","gps","N/A","","coconut","single","",""
"f180520b7f44621b","1426561556044","","2015-03-17 03:15:22","7edf2c3e-f706-45e1-ab0d-b3dfc926c6eb","03/17/2015","13:05:02","13.41944839","144.6735707","61.0","4.0","gps","N/A","","coconut","group","","Group of three coconut trees/no crb damage"
"c188b5c88c9bf72d","1426561568912","","2015-03-17 04:09:34","61c946e7-27b2-4f15-b28a-a14bad3668b7","03/17/2015","13:05:42","13.4193513","144.6734873","72.0","6.0","gps","N/A","","coconut","group","","3 trees"
"c188b5c88c9bf72d","1426561602728","","2015-03-17 04:09:35","8698a59d-055f-4669-ba8d-77fe6b77fb56","03/17/2015","13:06:28","13.41965257","144.67383422","66.0","7.0","gps","N/A","","coconut","single","",""
"f180520b7f44621b","1426561620620","","2015-03-17 03:15:23","bb1df20c-8ab5-45a1-8c02-6b2db99d4153","03/17/2015","13:05:57","13.41971268","144.67377072","65.0","3.0","gps","N/A","","coconut","single","","No crb damage"
"c188b5c88c9bf72d","1426561634930","","2015-03-17 04:09:36","e136f25c-e6e7-405d-8dbb-7aace14ff28c","03/17/2015","13:06:54","13.41967046","144.67381464","64.0","5.0","gps","N/A","","coconut","group","","3 trees"
"c188b5c88c9bf72d","1426561660946","","2015-03-17 04:09:38","bb852087-ab59-462c-a712-5be3e36ddb72","03/17/2015","13:07:27","13.41969122","144.67379896","62.0","5.0","gps","N/A","","coconut","single","",""
"f180520b7f44621b","1426561661606","","2015-03-17 03:15:25","01a85968-4965-4e7c-acc9-8c78edeb45f6","03/17/2015","13:07:01","13.41983611","144.67382617","65.0","3.0","gps","N/A","","coconut","single","","No crb damage"
"c188b5c88c9bf72d","1426561710728","","2015-03-17 04:09:38","a1a537b3-5b4f-41ba-8b2b-6ffffb314159","03/17/2015","13:08:11","13.41977889","144.6738767","66.0","8.0","gps","N/A","","coconut","single","",""
"f180520b7f44621b","1426561722642","","2015-03-17 03:15:26","b116f47b-ddfd-41aa-b7cd-684ef0722120","03/17/2015","13:07:42","13.41998738","144.67399197","68.0","6.0","gps","N/A","","coconut","single","","No crb damage"
"c188b5c88c9bf72d","1426561774396","","2015-03-17 04:09:39","0c18039e-ca9d-4550-bc33-a68056b1218f","03/17/2015","13:09:09","13.42028398","144.67415714","68.0","11.0","gps","307.20001220703125","","coconut","single","",""
"f180520b7f44621b","1426561807159","","2015-03-17 03:15:28","bd63b5a7-89a3-41a5-a0d9-790e516f4274","03/17/2015","13:09:42","13.42040419","144.67444823","65.0","3.0","gps","N/A","","coconut","group","","No crb damage"
"c188b5c88c9bf72d","1426561822194","","2015-03-17 04:09:41","f342b830-0af1-4ba3-bd2f-f64d1c60f1af","03/17/2015","13:10:05","13.42049549","144.674326","57.0","9.0","gps","N/A","","coconut","single","",""
"f180520b7f44621b","1426561849667","","2015-03-17 03:15:30","4c733ca5-a38a-4b7c-8fc7-ec2ffc74679a","03/17/2015","13:10:08","13.42050414","144.67450046","73.0","4.0","gps","N/A","","coconut","single","","No crb damage"
"c188b5c88c9bf72d","1426561860975","","2015-03-17 04:09:42","33c0a687-67dc-459d-b93b-a0f30d5f8ebb","03/17/2015","13:10:45","13.42041719","144.67435273","59.0","9.0","gps","N/A","","coconut","single","",""
"f180520b7f44621b","1426561918707","","2015-03-17 03:15:31","829c1582-539c-41fa-976b-a44cb119cc69","03/17/2015","13:10:50","13.42056178","144.67412828","63.0","4.0","gps","N/A","","coconut","single","","No crb damage"
"c188b5c88c9bf72d","1426561939582","","2015-03-17 04:09:43","d2d983be-2842-44b7-9182-5c5ef75836be","03/17/2015","13:11:59","13.42047646","144.67421148","76.0","7.0","gps","N/A","","coconut","single","",""
"f180520b7f44621b","1426561953106","","2015-03-17 03:15:35","28f448fa-6439-4859-af09-3a48cd8bab9d","03/17/2015","13:12:01","13.42052713","144.67406626","69.0","4.0","gps","N/A","","coconut","single","","No crb damage"
"f180520b7f44621b","1426561994774","","2015-03-17 03:15:37","1be31d0a-794d-4364-8b51-1e1b96d31d2d","03/17/2015","13:12:34","13.42042165","144.67394656","81.0","3.0","gps","N/A","","coconut","single","","No crb damage"
"c188b5c88c9bf72d","1426561997111","","2015-03-17 04:09:44","56627329-9758-48c7-85ff-92385eba41c4","03/17/2015","13:12:38","13.42047285","144.67394332","79.0","5.0","gps","N/A","","coconut","group","","2 trees"
"f180520b7f44621b","1426562039116","","2015-03-17 03:15:38","656fcc0b-acdc-4b0e-be5c-2b48d3629d76","03/17/2015","13:13:15","13.42036714","144.67387671","89.0","5.0","gps","311.29998779296875","","coconut","single","","No crb damage"
"c188b5c88c9bf72d","1426562071082","","2015-03-17 04:09:45","e47d976c-7d40-4b85-8fcf-2de1aabe0927","03/17/2015","13:13:53","13.42016115","144.67374216","109.0","5.0","gps","N/A","","coconut","group","","3 trees"
"f180520b7f44621b","1426562087586","","2015-03-17 03:15:40","784f2950-5dfc-4214-b632-59f8af762241","03/17/2015","13:14:22","13.42024378","144.67381608","86.0","9.0","gps","N/A","","coconut","single","","No crb damage"
"f180520b7f44621b","1426562090172","","2015-03-17 03:15:41","b6bb9055-5b4c-45e7-9721-b37fc3efa804","03/17/2015","13:14:48","0","0","N/A","N/A","","N/A","","","","",""
"c188b5c88c9bf72d","1426562211028","","2015-03-17 04:09:46","21b98aa8-7414-4bc2-aa47-978472b8485c","03/17/2015","13:15:26","13.42007491","144.67368025","76.0","9.0","gps","N/A","http://plus.epicollect.net//crb_tree_inspection/crb_tree_inspection/__getImage?img=crb_tree_inspection_ecplus_crb_tree_inspection_ctrl5_6feb087f-d7b0-424f-a067-7300ace9613a.jpg","other palm","single","","Unk palm"
"c188b5c88c9bf72d","1426562262501","","2015-03-17 04:09:47","adc0eb70-d595-488a-b67c-7b08152d4103","03/17/2015","13:17:00","13.41995618","144.67372539","71.0","9.0","gps","N/A","http://plus.epicollect.net//crb_tree_inspection/crb_tree_inspection/__getImage?img=crb_tree_inspection_ecplus_crb_tree_inspection_ctrl5_831684c5-a5ec-428d-b631-538773c9d0a1.jpg","other palm","single","","Unk palm"
"c188b5c88c9bf72d","1426562480593","","2015-03-17 04:09:48","8379b73a-c77c-4142-b0e4-7ada192e3c47","03/17/2015","13:20:41","13.42110828","144.674429","94.0","6.0","gps","302.3999938964844","","coconut","group","","4 trees"
"c188b5c88c9bf72d","1426562544619","","2015-03-17 04:09:50","2138feda-903d-4698-96a7-ff402dbc01e3","03/17/2015","13:21:46","13.42102936","144.67433709","68.0","5.0","gps","N/A","","coconut","single","new damage",""
"f180520b7f44621b","1426562617507","","2015-03-17 03:49:19","1f4e4696-8b0c-405b-9a3a-094eb52fc395","03/17/2015","13:22:27","13.4209481","144.67433434","63.0","15.0","gps","55.400001525878906","","coconut","group","","Group of 10 young coconut trees/no crb damage"
"f180520b7f44621b","1426562683941","","2015-03-17 03:49:20","0ba85d22-4239-4f5e-8885-f65aa55941b2","03/17/2015","13:23:38","13.42090602","144.67456196","60.0","4.0","gps","N/A","","coconut","group","","Groups of 8 coconut trees/no crb damages"
"c188b5c88c9bf72d","1426562699558","","2015-03-17 04:09:51","5cb7d78a-0ec1-455d-913c-e94ba7d5a2b0","03/17/2015","13:23:25","13.42091841","144.67449524","82.0","8.0","gps","N/A","","coconut","group","old damage","8 trees coordinate at only tree damage"
"f180520b7f44621b","1426562760954","","2015-03-17 03:49:21","d3a52a4f-4a9b-4553-a982-d302c5947051","03/17/2015","13:25:17","13.42079258","144.6747236","66.0","4.0","gps","N/A","","coconut","group","","Group of 7 trees/no crb damage"
"c188b5c88c9bf72d","1426562794495","","2015-03-17 04:09:52","64d931bd-6198-4518-8e7a-8745887197cd","03/17/2015","13:26:09","13.42076468","144.67479558","59.0","5.0","gps","N/A","","coconut","group","","2 trees"
"f180520b7f44621b","1426563868350","","2015-03-17 03:49:22","fd227ff9-0ca8-4ae5-bd42-ffee15818cfd","03/17/2015","13:44:00","13.4151139","144.67256061","93.0","12.0","gps","N/A","","coconut","single","","No crb damage"
"f180520b7f44621b","1426563898984","","2015-03-17 03:49:23","54a395fd-94e7-41ef-869a-7cbcb49cddaa","03/17/2015","13:44:33","13.41510366","144.67250436","74.0","3.0","gps","N/A","","coconut","single","","No crb damage"
"f180520b7f44621b","1426563947113","","2015-03-17 03:49:24","31b7b68a-7856-4fe2-92e9-4a6ae03da949","03/17/2015","13:45:00","13.41513383","144.67249754","75.0","3.0","gps","N/A","","coconut","single","old damage","Old crb damage"
"f180520b7f44621b","1426564009522","","2015-03-17 03:49:25","ed130561-9608-413c-afbb-239b1d46d8e4","03/17/2015","13:45:51","13.41515119","144.67248708","74.0","3.0","gps","N/A","","coconut","single","new damage","Younger fronts damaged"
"f180520b7f44621b","1426564049752","","2015-03-17 03:49:26","4a680380-b8d4-4393-8530-4cda0a88a014","03/17/2015","13:46:59","13.41518098","144.67246815","72.0","3.0","gps","N/A","","coconut","single","","No crb damage"
"f180520b7f44621b","1426564094307","","2015-03-17 03:49:27","7bcb3978-c833-4c64-a3b6-6f5caacffcd3","03/17/2015","13:47:43","13.41512896","144.67256906","73.0","3.0","gps","N/A","","other palm","group","","No crb damage"
"68611ef4928e4811","1426564104824","","2015-03-17 06:19:56","e56eedc6-d622-46b7-bf75-0083c5b798d2","03/17/2015","13:48:23","0","0","N/A","N/A","","N/A","","coconut","single","",""
"f180520b7f44621b","1426564136236","","2015-03-17 03:49:28","a601ba3e-5a52-41b9-880a-d856f0c16aa1","03/17/2015","13:48:16","13.41511601","144.67265863","74.0","3.0","gps","N/A","","other palm","group","","No crb damage"
"c188b5c88c9bf72d","1426564345037","","2015-03-17 04:09:53","e22c1eaa-cbe2-4e92-b470-ad53be4a240d","03/17/2015","13:51:22","13.41517894","144.67222466","61.0","6.0","gps","N/A","http://plus.epicollect.net//crb_tree_inspection/crb_tree_inspection/__getImage?img=crb_tree_inspection_ecplus_crb_tree_inspection_ctrl5_0a69539f-ff34-451c-bf0b-db6c3b1e8509.jpg","other palm","single","",""
"68611ef4928e4811","1426564409766","","2015-03-17 06:19:57","1c230614-35ac-4d81-b6ae-f5e9672d4cce","03/17/2015","13:53:27","0","0","N/A","N/A","","N/A","","coconut","single","",""
"f180520b7f44621b","1426564461182","","2015-03-17 03:56:10","4c7fbbbb-cb98-4c0e-a465-1929aca726de","03/17/2015","13:53:09","13.4154327","144.67264678","64.0","18.0","gps","N/A","","other palm","single","","No crb damage on Chinese palm"
"c188b5c88c9bf72d","1426564469481","","2015-03-17 04:09:54","38eb2339-d638-4c03-86e5-e88d91f4c573","03/17/2015","13:54:00","13.41519562","144.67217781","77.0","6.0","gps","N/A","http://plus.epicollect.net//crb_tree_inspection/crb_tree_inspection/__getImage?img=crb_tree_inspection_ecplus_crb_tree_inspection_ctrl5_91e17522-ebf5-47c6-9d79-61762407e84b.jpg","other palm","single","",""
"68611ef4928e4811","1426564494720","2015-03-17 06:33:41","2015-03-17 06:19:58","d3e71de6-8dc7-4413-83ef-fe9cceba74df","03/17/2015","13:53:53","13.415886","144.6727175","N/A","66.36000061035156","network","N/A","http://plus.epicollect.net//crb_tree_inspection/crb_tree_inspection/__getImage?img=crb_tree_inspection_ecplus_crb_tree_inspection_ctrl5_af734bc0-939f-471d-aa12-2d5eb20a3620.jpg","other palm","group","","Group 2 trees Chinese palm"
"f180520b7f44621b","1426564505637","","2015-03-17 03:56:11","ba1014eb-7615-4b56-8807-f99d6748e53f","03/17/2015","13:54:22","13.41544556","144.67270038","66.0","3.0","gps","N/A","","other palm","single","","No crb damage on Chinese palm"
"c188b5c88c9bf72d","1426564530387","","2015-03-17 04:09:56","83314a51-7986-4798-afa8-60c88ff5e175","03/17/2015","13:54:45","13.41531273","144.67212042","73.0","6.0","gps","N/A","http://plus.epicollect.net//crb_tree_inspection/crb_tree_inspection/__getImage?img=crb_tree_inspection_ecplus_crb_tree_inspection_ctrl5_7baee5d0-e240-4dac-bd0e-727fcbe86f90.jpg","other palm","single","",""
"68611ef4928e4811","1426564550881","","2015-03-17 06:33:42","3791dbee-6a17-4d88-9abc-0f91948a87af","03/17/2015","13:55:08","13.4158917","144.6727215","N/A","66.88800048828125","network","N/A","","other palm","group","","Group 2 trees"
"f180520b7f44621b","1426564557809","","2015-03-17 03:56:12","4aa42a40-515e-42c1-937d-5c2b25d1860d","03/17/2015","13:55:13","13.4154969","144.6728893","68.0","3.0","gps","N/A","","other palm","single","","No crb damage on Chinese palm"
"68611ef4928e4811","1426564583390","","2015-03-17 06:33:43","4d2c7632-8050-458c-8bb3-792fb52b5a14","03/17/2015","13:55:54","13.4158152","144.6727976","N/A","60.222999572753906","network","N/A","","other palm","group","","Group 2 trees Chinese palm"
"68611ef4928e4811","1426564692318","","2015-03-17 06:33:44","f4cc6440-7a2e-4225-b9ba-f3882d384bf4","03/17/2015","13:56:37","13.4163772","144.6724587","N/A","36.0","network","N/A","http://plus.epicollect.net//crb_tree_inspection/crb_tree_inspection/__getImage?img=crb_tree_inspection_ecplus_crb_tree_inspection_ctrl5_7bfb609b-5961-454e-8e2b-a2818295607c.jpg","other palm","single","","Chinese palm"
"c188b5c88c9bf72d","1426564858371","","2015-03-17 04:09:57","1d14e2a2-344f-4717-853a-10ec584fd669","03/17/2015","14:00:34","13.4149649","144.67371156","73.0","4.0","gps","N/A","","coconut","group","","3 trees"
"c188b5c88c9bf72d","1426564891681","","2015-03-17 04:09:58","c2cbb645-a307-4a98-a796-cf1f484fbb57","03/17/2015","14:01:20","13.4151545","144.6736669","78.0","4.0","gps","335.1000061035156","","coconut","single","",""
"f180520b7f44621b","1426565082909","","2015-03-17 04:10:50","8adf7e84-b1ad-4789-8fbc-27ce78ab75f5","03/17/2015","14:03:49","13.4161433","144.67448443","94.0","9.0","gps","N/A","http://plus.epicollect.net//crb_tree_inspection/crb_tree_inspection/__getImage?img=crb_tree_inspection_ecplus_crb_tree_inspection_ctrl5_2ec11835-239d-4cde-bb8f-dc62c6b24f49.jpg","coconut","single","new damage,bore hole",""
"f180520b7f44621b","1426565118452","","2015-03-17 04:10:53","7194773f-2d94-4e04-9f36-50b3cda1b6e6","03/17/2015","14:04:47","13.41630167","144.67454266","73.0","3.0","gps","N/A","","coconut","single","","No crb damage"
"c188b5c88c9bf72d","1426565127017","","2015-03-17 04:10:00","d9059211-d68f-4347-8ca3-36ffd1b9a7d6","03/17/2015","14:04:14","13.41612828","144.67389255","76.0","3.0","gps","N/A","http://plus.epicollect.net//crb_tree_inspection/crb_tree_inspection/__getImage?img=crb_tree_inspection_ecplus_crb_tree_inspection_ctrl5_795ba4ad-1a8e-494c-ab34-f409759f9690.jpg","other palm","group","","Roughly twenty trees"
"f180520b7f44621b","1426565144604","","2015-03-17 04:10:54","339743ac-9b33-44ba-8f73-80cfc4d77f4b","03/17/2015","14:05:21","13.41633006","144.67453581","72.0","3.0","gps","N/A","","coconut","single","old damage",""
"c188b5c88c9bf72d","1426565192587","","2015-03-17 04:10:00","ab586e17-ecd8-465e-8b04-4817449d33de","03/17/2015","14:06:11","13.41585645","144.67365075","76.0","3.0","gps","N/A","","other palm","single","","Fan palm"
"c188b5c88c9bf72d","1426565228588","","2015-03-17 04:10:03","e1903581-4674-4ae1-81ae-e1a9d2cd590e","03/17/2015","14:06:48","13.4159019","144.67353809","74.0","4.0","gps","N/A","","other palm","single","","Fan palm"
"c188b5c88c9bf72d","1426565258385","","2015-03-17 04:10:05","a8b20a2d-42a8-4e1b-9689-a121a08fa10d","03/17/2015","14:07:19","13.41592673","144.67346665","73.0","4.0","gps","N/A","","other palm","single","","Fan palm"
"c188b5c88c9bf72d","1426565919679","","2015-03-17 05:55:07","66e5dfd9-39ec-4c6e-8f6c-4a73d53496dc","03/17/2015","14:17:53","13.41593554","144.67271826","73.0","3.0","gps","N/A","http://plus.epicollect.net//crb_tree_inspection/crb_tree_inspection/__getImage?img=crb_tree_inspection_ecplus_crb_tree_inspection_ctrl5_2a8cf606-ad99-4a7e-9260-959d4055bbff.jpg","other palm","group","","2 trees"
"f180520b7f44621b","1426565954085","","2015-03-17 04:22:52","70fc3b02-4b71-4f96-b3a0-1fd17fc39918","03/17/2015","14:18:28","13.41610613","144.67250688","70.0","4.0","gps","N/A","","other palm","single","","No crb damage on Chinese palm"
"c188b5c88c9bf72d","1426565977558","","2015-03-17 05:55:10","fdc00294-4bd6-4c3a-a08d-a41656be7854","03/17/2015","14:18:52","13.41598452","144.67271398","71.0","3.0","gps","N/A","http://plus.epicollect.net//crb_tree_inspection/crb_tree_inspection/__getImage?img=crb_tree_inspection_ecplus_crb_tree_inspection_ctrl5_88ee35c5-79e7-441e-8f8c-9eed0284435f.jpg","other palm","single","",""
"f180520b7f44621b","1426565998921","","2015-03-17 04:22:53","153cf075-e938-44b0-a7ac-da36adeef15b","03/17/2015","14:19:15","13.41614385","144.67252809","71.0","3.0","gps","N/A","","other palm","single","","No crb damage on Chinese palm"
"c188b5c88c9bf72d","1426566031129","","2015-03-17 05:55:12","063c09d0-2ef9-47f7-aa9b-56d47ec63f20","03/17/2015","14:19:46","13.41601974","144.67273375","68.0","3.0","gps","N/A","http://plus.epicollect.net//crb_tree_inspection/crb_tree_inspection/__getImage?img=crb_tree_inspection_ecplus_crb_tree_inspection_ctrl5_4b69b708-8449-4347-beb4-235b8aae40e9.jpg","other palm","group","","3 trees"
"f180520b7f44621b","1426566062638","","2015-03-17 04:22:56","23d4f69e-54d3-4589-9c4e-3493376279c8","03/17/2015","14:20:00","13.41628752","144.67252496","72.0","4.0","gps","N/A","","other palm","single","","No crb damage on royal palm"
"c188b5c88c9bf72d","1426566077127","","2015-03-17 05:55:13","2ef1160e-ff03-410d-bcc5-bda1964f3d36","03/17/2015","14:20:49","13.41614901","144.67274064","72.0","4.0","gps","N/A","http://plus.epicollect.net//crb_tree_inspection/crb_tree_inspection/__getImage?img=crb_tree_inspection_ecplus_crb_tree_inspection_ctrl5_21017693-6795-449d-b105-d1e45c45b53b.jpg","other palm","single","",""
"f180520b7f44621b","1426566153794","","2015-03-17 04:22:58","bcfd4cfa-9c7a-440b-a18f-15725ae0fcef","03/17/2015","14:21:55","13.4163494","144.67234444","75.0","3.0","gps","N/A","","other palm","single","","No crb damage"
"c188b5c88c9bf72d","1426566254956","","2015-03-17 05:55:14","b43f807a-2b76-4f64-8a0c-c939d928c2f8","03/17/2015","14:23:14","13.4169464","144.67260009","65.0","3.0","gps","N/A","","coconut","group","new damage,old damage","11 trees all w/ damages"
"c188b5c88c9bf72d","1426566319312","","2015-03-17 05:55:15","fa1ab949-aabf-4223-b7dd-06498e2d6de1","03/17/2015","14:24:55","13.41684296","144.67286199","67.0","3.0","gps","N/A","","coconut","single","new damage,old damage",""
"68611ef4928e4811","1426566765778","","2015-03-17 06:33:47","4ef0cfb7-c08d-4bf0-be5c-96d91ca3d403","03/17/2015","14:32:41","0","0","N/A","N/A","","N/A","","coconut","single","",""
"c188b5c88c9bf72d","1426566799417","","2015-03-17 05:55:17","4da8be9e-bf75-4574-b4c7-60f78357eebe","03/17/2015","14:32:28","13.41717169","144.67249876","68.0","4.0","gps","N/A","","coconut","group","new damage,old damage,bore hole","12 trees All with damage"
"f180520b7f44621b","1426566834289","","2015-03-17 04:34:17","fbfa7ef5-cb50-409a-85c3-f2d2df99c472","03/17/2015","14:33:13","13.41701697","144.67170829","69.0","3.0","gps","N/A","","coconut","single","old damage",""
"c188b5c88c9bf72d","1426566868378","","2015-03-17 05:55:19","d16e7f45-a8bb-41bb-954c-99549d42e985","03/17/2015","14:34:07","13.41748602","144.67231031","72.0","3.0","gps","N/A","","coconut","single","","Snag"
"c188b5c88c9bf72d","1426566940150","","2015-03-17 05:55:20","08597754-1b87-4a87-9a68-4761abc94fd0","03/17/2015","14:35:04","13.41748928","144.67235319","74.0","3.0","gps","N/A","","coconut","group","old damage","2 trees with damage"
"c188b5c88c9bf72d","1426566972501","","2015-03-17 05:55:23","e286f36e-cc91-4426-877f-43f289b40477","03/17/2015","14:35:51","13.41752853","144.6723871","71.0","3.0","gps","N/A","","coconut","single","old damage",""
"c188b5c88c9bf72d","1426567017337","","2015-03-17 05:55:24","dc62b48f-cb02-4900-83f2-b7d777a85b56","03/17/2015","14:36:35","13.4175212","144.67244019","71.0","3.0","gps","N/A","","coconut","group","","8 trees"
"68611ef4928e4811","1426567216974","","2015-03-17 06:33:51","a913b721-3225-42b5-b456-27b1be0bcb7b","03/17/2015","14:40:14","0","0","N/A","N/A","","N/A","","coconut","single","",""
"c188b5c88c9bf72d","1426567538725","","2015-03-17 05:55:25","41698d61-d2b7-4da6-8dee-adb1fb8a5b59","03/17/2015","14:44:36","13.41262597","144.66637857","70.0","4.0","gps","N/A","","coconut","group","new damage,old damage,bore hole","2 trees with damages"
"c188b5c88c9bf72d","1426567607380","","2015-03-17 05:55:26","540e8240-4d5e-4b2e-9ff4-fa53e53e10dd","03/17/2015","14:46:32","13.41254717","144.66634875","72.0","3.0","gps","N/A","","coconut","single","new damage,old damage,bore hole",""
"c188b5c88c9bf72d","1426567638588","","2015-03-17 05:55:30","5fcaef3b-0ad5-4e29-9eb4-3d0f114e3a4d","03/17/2015","14:47:02","13.41251516","144.66625879","78.0","3.0","gps","N/A","","coconut","single","new damage,old damage",""
"c188b5c88c9bf72d","1426567702354","","2015-03-17 05:55:32","1c36e95a-392f-4c11-ae4d-a4f144659724","03/17/2015","14:48:04","13.41248937","144.66631738","76.0","3.0","gps","N/A","","coconut","single","","Snag"
"c188b5c88c9bf72d","1426567805606","","2015-03-17 05:55:35","a3668bcd-a054-4d93-927d-7d350848a52d","03/17/2015","14:49:50","13.4131619","144.66656121","73.0","3.0","gps","N/A","","coconut","single","new damage,old damage,bore hole",""
"f180520b7f44621b","1426567838064","","2015-03-17 04:52:05","7ab1e68a-f209-443b-a292-1aa9789a87af","03/17/2015","14:50:14","13.41321404","144.66651144","74.0","3.0","gps","N/A","","coconut","single","new damage,old damage,bore hole",""
"c188b5c88c9bf72d","1426567850053","","2015-03-17 05:55:38","4cb18868-0ab3-44b3-bb14-1051108cceac","03/17/2015","14:50:18","13.41312657","144.6665143","79.0","3.0","gps","N/A","","coconut","group","new damage,old damage,bore hole","3 trees all with damages"
